Export;EXP-2024-001 (2024-05-16T10:58:09+01:00);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;2024-04-14T17:00:00+01:00;2024-04-14T18:00:00+01:00;5.9;1.96;4.08;10.73;4.4;3.3;3.48;10.77;12.42;7.47;5.64;4.5;2.7;9.63;2.73;6.81;3.71;17.38;3.95;4.68;2.11;15.77;5.45;23.91;15.34;2.75;10.19;4.05;3.37;6.97;5.28;15.5;3.74;3.23;5.94;2.77;18.5;8.59;3.85;2.54;0.37;1.18;3.16;5.17;2.19
NO2;uur;µg/m³;2024-04-14T18:00:00+01:00;2024-04-14T19:00:00+01:00;5.87;3.67;4.77;12.69;5.11;4.8;4.32;11.37;13.06;9.66;6.14;5.14;3.97;20.29;3.64;5.13;4.9;15.69;3.46;6.11;2.09;20.23;6.85;30.15;12.79;4.96;14.12;4.67;3.78;7.1;7.15;26.53;4.31;4.21;6.66;2.97;20.66;8.76;4.39;3.06;0.84;1.17;3.98;6.67;3.47
NO2;uur;µg/m³;2024-04-14T19:00:00+01:00;2024-04-14T20:00:00+01:00;7.08;6.43;4.25;21.98;7.08;6.67;2.97;11.74;15.06;10.22;5.95;4.74;5.5;13.15;2.64;6.52;3.7;18.46;6.35;7.08;2.52;15.8;7.87;31.56;17.13;3.02;17.28;4.52;4.82;4.59;9.49;37.15;4.84;3.59;7.75;3.82;35.08;9.32;4.48;4.79;3.88;2.25;7.65;6.73;4.79
NO2;uur;µg/m³;2024-04-14T20:00:00+01:00;2024-04-14T21:00:00+01:00;8.46;7.59;4.97;27.15;12.66;7;3.78;12.69;12.49;12.22;7.53;4.01;6.27;7.75;3.2;8.65;6.63;26.96;7.3;6.41;3.68;17.44;16.1;19.59;29.08;3.42;21.27;7.6;5.65;10.11;13.45;33.63;5.1;4.53;7.06;5.26;34.41;14.84;5.06;5.92;3.74;6.24;8.91;8.28;6.24
NO2;uur;µg/m³;2024-04-14T21:00:00+01:00;2024-04-14T22:00:00+01:00;9.25;10.31;5.78;21;8.9;7.95;6.86;13.14;15.81;15.68;7.59;3.86;5.94;8.49;7.21;8.63;15.1;19.79;6.51;6.25;3.59;24.02;32.87;19.15;28.77;4.11;16.46;7.2;5.79;12.21;22.95;26.26;4.68;4.88;7.71;7.91;29.29;15.3;5.74;5.95;6.93;10.68;7.5;10.74;4.97
NO2;uur;µg/m³;2024-04-14T22:00:00+01:00;2024-04-14T23:00:00+01:00;9.09;10.49;5.72;18.87;8.44;8.4;19.15;13.24;16.34;11.01;9.9;4.59;6.08;9.83;12.07;9.96;38.84;14.25;4.57;6.91;4.17;39.18;42.63;32.35;42.36;12.35;11.37;9.5;7.3;19.07;19.45;16.24;14.59;10.72;9.27;6.26;22.51;12.24;4.79;6.59;2.83;8.01;6.88;9.37;5.2
NO2;uur;µg/m³;2024-04-14T23:00:00+01:00;2024-04-15T00:00:00+01:00;8.47;11.63;4.34;13.14;7.85;6.74;6.6;9.86;8.3;7.81;9.66;8.04;5.11;8.36;9.25;9.48;20.18;14.67;11.21;6.53;5.45;26.71;19.49;20.73;28.3;11.3;10.11;7;6.56;13.86;14.78;19.04;11.55;5.04;8.87;;15.3;11.91;5.24;3.66;2.18;12.11;9.51;11.47;5.07
NO2;uur;µg/m³;2024-04-15T00:00:00+01:00;2024-04-15T01:00:00+01:00;6.17;7.83;4.62;6.07;5.6;9.55;6.68;9.64;10.54;9.18;8.42;7.17;9.86;8.31;6.31;7.93;23.53;47.71;9.02;13.23;9.62;23.91;20.77;23.64;23.6;20.1;13.16;7.48;11.28;7.37;11.57;23.85;5.16;6.6;10.42;;7.73;6.05;4.72;6.93;2.27;8.78;6.34;9.25;7.25
NO2;uur;µg/m³;2024-04-15T01:00:00+01:00;2024-04-15T02:00:00+01:00;6.39;8.36;3.73;5.59;5.14;14.16;7.09;10.99;10.58;7.23;6.89;6.34;9.32;8.88;9.87;7.48;18.46;22.51;6.5;8.4;15.7;18.18;14.93;22.55;19.97;11.59;14.45;5.42;5.71;8.75;11.89;14.09;8.71;6.6;8.51;7.47;7.29;6.92;5.5;4.44;5.84;7.61;3.54;7.32;6.13
NO2;uur;µg/m³;2024-04-15T02:00:00+01:00;2024-04-15T03:00:00+01:00;6.99;9.27;4.22;4.85;6.49;12.58;9.08;8;8.47;8.75;8.03;7.95;7.63;9.86;6.34;8.98;15.85;16.32;7.63;9.65;13.24;16.61;20.59;45.84;18.47;17.24;12.89;5.46;8.88;10.4;10.95;11.93;10.02;7.64;9.25;6.96;7.44;6.59;4.52;4.22;4.43;9.67;3.71;5.12;4.15
NO2;uur;µg/m³;2024-04-15T03:00:00+01:00;2024-04-15T04:00:00+01:00;7.18;7.81;6.21;6.23;4.81;9.5;11.76;5.53;5.54;10.33;9.75;7.94;4.04;10.71;7.22;11.52;4.52;18.02;9.17;10.42;3.37;6.12;9.49;46.8;8.01;17.29;11.13;6.7;12.5;8.6;8.87;12.04;7.78;7.45;9.7;9.2;9.4;8.51;5.43;5.51;7.23;9.26;2.72;7.5;6.4
NO2;uur;µg/m³;2024-04-15T04:00:00+01:00;2024-04-15T05:00:00+01:00;6.05;6.96;5.5;10.75;7.95;8.94;17.17;7.36;12.53;11.3;11.82;6.35;9.07;10.77;4.47;9.38;7.35;16.93;10.6;8.93;2.96;8.88;12.95;15.44;16.51;17.46;5.37;7.92;13.3;9.58;12.56;23.3;8.6;8.81;6.68;9.19;11.23;9.97;7;7.61;9.52;8.48;3.04;8.81;5.72
NO2;uur;µg/m³;2024-04-15T05:00:00+01:00;2024-04-15T06:00:00+01:00;11.05;7.43;5.69;12.92;8.66;12.89;13.11;14.49;24.54;21.47;17.78;9.48;11.67;11.56;3.11;8.1;6.48;20.44;10.83;11.09;4;13.8;22.03;23.59;33.42;24.28;10.24;11.97;11.82;15.32;20.57;33.69;11.13;9.75;8.29;12.01;15.06;11.55;9.19;10.97;8.45;8.95;4.85;13.03;9.81
NO2;uur;µg/m³;2024-04-15T06:00:00+01:00;2024-04-15T07:00:00+01:00;11.1;8.68;12.79;17.49;9.6;12.39;20.99;17.49;30.85;30.09;22.24;12.07;11.78;13.26;12.13;8.44;11.68;27.82;10.89;15.46;3.59;22.15;22.62;46.46;37.36;17.13;10.9;12.14;12;20.45;25.15;28.9;14.17;11.32;10.71;14.09;19.25;14.03;9.61;12.58;5.55;9.27;6.4;21.15;12.27
NO2;uur;µg/m³;2024-04-15T07:00:00+01:00;2024-04-15T08:00:00+01:00;12.05;8.39;15.96;20;10.38;9.9;18.77;12.99;21.18;30.13;26.05;10.81;11.09;10.5;10;8.44;15.52;24.51;10.31;15.04;5.04;20.52;13.2;28.44;29.21;9.55;13.4;10.65;11.53;18.25;21.74;22.12;11.97;10.92;12.59;13;19.76;13.81;10.39;9.56;5.48;9.56;7.38;19.55;11.39
NO2;uur;µg/m³;2024-04-15T08:00:00+01:00;2024-04-15T09:00:00+01:00;9.22;6.51;10.49;12.37;8.35;6.93;14.27;9.68;15.97;20.25;18.47;7.82;7.38;7.39;8.05;6.89;13.48;20.46;8.35;11.82;4.73;15.83;9.65;21.8;22.67;8.52;11.33;7.35;6.68;18.92;18.55;18.19;12.1;9.79;11.32;8.69;15.24;9.65;10.46;8.25;4.78;8.09;6.86;18.02;9.13
NO2;uur;µg/m³;2024-04-15T09:00:00+01:00;2024-04-15T10:00:00+01:00;7.76;5.59;5.4;10.56;7.03;5.48;11.38;8.5;14.1;12.83;12.35;5.21;6.3;5.03;5.71;5.72;11.12;18.09;5.68;8.39;7.67;12.85;8.36;19.17;20.78;6.28;11.85;5.96;5.61;18.37;14.74;13.63;10.15;7.41;7.23;8.88;12.01;7.08;7.59;5.52;6.15;6.92;4.85;13.37;6.41
NO2;uur;µg/m³;2024-04-15T10:00:00+01:00;2024-04-15T11:00:00+01:00;6.55;4.09;3.48;8.86;4.86;3.95;8.75;6.47;10.13;11.76;10.55;6.5;3.62;4.33;4.25;4.18;9.61;16.79;5.17;9.19;6.32;11.11;7.6;22.6;16.69;9.45;10.84;6.05;4.64;12.24;12.36;12.74;8.47;7.16;4.23;7.83;9.16;5.22;5.54;5.16;5.71;5.91;4.91;15.22;6.3
NO2;uur;µg/m³;2024-04-15T11:00:00+01:00;2024-04-15T12:00:00+01:00;4.32;3.32;2.53;7.61;4.26;3.37;6.88;6.86;13.06;11.51;8.73;5.59;3.98;4.75;3.96;3.67;7.95;17.13;4.97;11.2;5.13;11.11;5.36;16.66;13.95;8.1;10.63;5.81;3.99;12.72;15.59;14.18;8.92;8.48;4.11;6.54;9.65;5.3;4.79;5.33;4.46;4.99;4.97;13.48;6.14
NO2;uur;µg/m³;2024-04-15T12:00:00+01:00;2024-04-15T13:00:00+01:00;3.53;3.26;3.55;5.87;2.93;3.84;6.59;7.83;12.71;10.13;8.38;3.82;4.34;5.12;3.21;3.85;6.35;15.59;4.78;10.05;3.64;9.87;5.54;17.77;13.67;7.37;7.76;6.68;3.61;15.02;19.13;14.2;9.43;7.63;4.68;6.42;9.9;6.49;4.66;5.15;4.23;4.77;4.68;15.16;6.16
NO2;uur;µg/m³;2024-04-15T13:00:00+01:00;2024-04-15T14:00:00+01:00;5.29;3.9;4.44;6.88;3.85;3.73;5.18;7.9;14.25;13.43;9.18;2.32;4.8;6.05;1.07;2.68;5.27;15.43;2.24;8.72;0.79;14.7;9.42;20.49;16.08;3.46;12.66;6.45;2.2;12.89;13.73;11.15;5.81;5.18;6.52;6.23;9.72;7.25;4.45;4.16;2.69;4.31;5.7;15.17;8.85
NO2;uur;µg/m³;2024-04-15T14:00:00+01:00;2024-04-15T15:00:00+01:00;4.36;3.1;3.45;7.18;3.79;1.87;5.21;9.21;17.47;24.81;11.18;1.91;3.38;3.8;1.32;1.94;4.02;16.31;2.38;10.25;0.92;10.69;8.54;15.06;8.24;4.76;12.17;2.73;7.47;17.82;20.49;17.12;6.89;7.88;3.65;3.61;11.83;6.96;3.26;2.44;0.41;5.61;4.55;13.36;7.01
NO2;uur;µg/m³;2024-04-15T15:00:00+01:00;2024-04-15T16:00:00+01:00;4.55;3.76;2.89;7.05;3.44;3.69;2.76;10.09;20.7;18.9;5.91;1.2;4.71;4.31;1.36;2.57;2.92;7.71;2.42;8.36;0.92;6.91;4.46;14.21;5.44;2.2;9.52;3.03;1.88;14.61;12.49;13.44;6.96;4.95;2.3;5.26;21.03;12.96;3.33;3.37;0.74;3.4;2.12;17.15;4.48
NO2;uur;µg/m³;2024-04-15T16:00:00+01:00;2024-04-15T17:00:00+01:00;6.28;4.84;4.73;10.33;4.47;2.28;2.35;9.79;17.31;11.69;3.42;1.79;3.29;4.04;1;1.81;3.2;5.72;2.12;6.08;0.8;7.99;5.08;11.62;5.89;1.51;8.46;1.86;1.32;7.86;5.84;7.95;3.61;3.58;3.08;4.65;15.04;8.02;3.61;2.36;0.48;2.81;1.41;10.35;5.49
NO2;uur;µg/m³;2024-04-15T17:00:00+01:00;2024-04-15T18:00:00+01:00;5.09;3.74;3.62;8.65;4.68;1.65;4.01;6.76;10.17;11.62;3.44;1.81;2.86;3.14;1.88;1.88;3.43;7.38;2.07;7.02;0.95;10.46;4.43;13.19;6.12;1.4;10.99;1.53;1.71;9.3;6.61;7.11;4.09;3.93;4.53;2.43;10.25;5.36;2.65;1.74;0.38;3.61;1.36;8.65;4.15
NO2;uur;µg/m³;2024-04-15T18:00:00+01:00;2024-04-15T19:00:00+01:00;5.23;2.68;4.97;7.12;4.45;2.07;3.78;6.66;9.56;13.13;5.12;2.67;2.89;3.41;1.49;3.45;3.54;14.39;2.11;7.51;1.36;9.17;4.5;16.67;5.84;1.48;6.26;3.22;1.99;9.09;8.28;8.4;5.24;4.37;2.13;3.37;11.77;5.43;2.15;1.91;0.46;1.5;1.5;4.38;3.43
NO2;uur;µg/m³;2024-04-15T19:00:00+01:00;2024-04-15T20:00:00+01:00;8.43;3.32;4.7;8.98;6.36;2.49;4.13;7.94;9.51;12.06;6.58;2.94;3.76;2.98;1.05;2.51;3.6;13.93;2.13;7.23;0.78;9.08;4.47;13.68;5.43;1.89;4.25;4.1;2.42;9.18;7.79;7.45;4.16;5.44;3.05;3.82;12.26;7.57;2.97;2.03;0.66;1.64;1.75;6.2;3.25
NO2;uur;µg/m³;2024-04-15T20:00:00+01:00;2024-04-15T21:00:00+01:00;7.77;3.33;9.8;9.2;7.58;4.33;3.14;6.87;11.5;10.24;4.9;2;4;3.55;1.64;3.26;4.08;13.38;2.43;5.86;0.58;10.08;4.01;16.01;5.84;1.53;6.55;2.39;1.71;8.74;6.81;6.88;5.1;2.79;2.68;3.21;11.69;6.42;2.4;2.06;0.84;1.57;1.64;9.57;3.92
NO2;uur;µg/m³;2024-04-15T21:00:00+01:00;2024-04-15T22:00:00+01:00;5.25;4.67;11.27;10.39;7.43;1.97;4.19;6.2;12.14;8.52;3.17;2.65;6.23;7.03;1.96;2.87;4.9;11.47;2.33;6.43;1.43;7.4;6.61;8.75;7.36;1.21;5.39;1.05;2.62;7.11;9.03;11.86;5.04;2.91;2.62;3.17;9.54;4.65;2.22;1.64;0.76;1.67;1.46;8.28;3.18
NO2;uur;µg/m³;2024-04-15T22:00:00+01:00;2024-04-15T23:00:00+01:00;8.78;5.29;4.7;5.55;4.58;2.04;2.89;7.21;11.43;6.02;3.02;2.51;8.58;4.01;1.86;3.08;3.58;8.45;1.85;4.2;2.01;5.4;4.28;12.09;4.86;1.33;5.67;2.2;2.11;7.82;9.46;10.78;6.17;6.14;1.63;3.48;8.46;5.77;2.03;1.35;0.38;1.64;1.82;9.17;3.24
NO2;uur;µg/m³;2024-04-15T23:00:00+01:00;2024-04-16T00:00:00+01:00;7.02;7.14;2.15;4.5;3.09;2.26;3.27;6.39;8.3;3.2;2.09;2.18;5.95;2.85;2.06;2.18;3.09;8;1.93;3.14;2.16;5.17;2.17;13.77;3.46;1.41;2.57;3.24;2.61;7.2;5.91;3.68;3.77;4.31;0.2;3.82;7.21;5.17;2.3;1.78;0.4;1.18;1.79;3.63;2.04
NO2;uur;µg/m³;2024-04-16T00:00:00+01:00;2024-04-16T01:00:00+01:00;4.03;5.58;2.83;5.56;5.64;2.93;3.5;4.49;5.17;4.94;3.07;2.39;5.05;2.86;1.91;2.77;3.77;7.22;2.51;5.02;2.04;4.08;;;4.61;;2.68;1.91;2.9;5.73;4.29;3.3;3.52;5.25;;;4.56;4.32;4;2.32;0.62;1.42;1.99;2.78;1.45
NO2;uur;µg/m³;2024-04-16T01:00:00+01:00;2024-04-16T02:00:00+01:00;3.32;4.89;3.46;3.78;3.46;3.98;2.56;5.15;5.52;4.18;2.53;1.97;4.63;2.71;1.62;4.02;2.84;7.87;2.05;3.9;1.29;3.72;2.51;10.69;2.82;2.31;2.03;1.7;2.66;4.54;4.04;2.64;3.51;4.81;;4.02;3.93;4.04;3.72;2.18;0.9;1.36;1.65;3.92;1.18
NO2;uur;µg/m³;2024-04-16T02:00:00+01:00;2024-04-16T03:00:00+01:00;3.9;4.37;2.35;4.58;4.77;6.63;2.25;5.01;5.17;3.83;2.59;1.83;4.43;2.04;2.34;2.26;2.15;4.88;2.03;3.21;1.34;2.57;1.93;9.63;1.92;2.23;1.47;2.88;1.98;4.48;2.66;2.29;2.6;2.81;;3.65;3.91;4.39;3;2.47;0.77;1.55;1.61;2.19;1.31
NO2;uur;µg/m³;2024-04-16T03:00:00+01:00;2024-04-16T04:00:00+01:00;3.07;4.4;2.59;5.41;5.04;7.79;2.92;5.02;5.09;4.37;2.97;2.64;4.22;1.99;2.22;2.67;2.67;6.64;2.3;4.46;1.4;3.39;2.47;12.84;2.84;1.85;2.08;2.65;2.3;2.88;3;4.22;2.01;2.32;;2.35;3.28;3.12;3.29;2.15;0.84;1.59;1.69;2.47;1.49
NO2;uur;µg/m³;2024-04-16T04:00:00+01:00;2024-04-16T05:00:00+01:00;2.63;4.04;3.24;5.36;4.67;6.35;2.84;5.4;6.98;9.04;4.85;2.83;5.15;2.6;1.86;2.12;2.69;11.46;2.18;4.63;1.49;4.51;2.98;14.66;5.23;2.28;2.65;2.08;2.24;4.23;6.35;7.07;3.37;4.46;;2.4;5.14;3.56;3.07;2.76;0.65;2;1.73;4.85;1.98
NO2;uur;µg/m³;2024-04-16T05:00:00+01:00;2024-04-16T06:00:00+01:00;4.46;5;3.29;6.45;3.78;7.61;3.54;8;11.87;12.94;4.97;2.49;6.94;5.47;2.43;2.66;3.58;12.05;2.95;7.45;0.86;5.23;6.72;18.38;5.74;3.8;4.26;2.59;3.19;7.24;7.98;11.64;4.76;4.31;;5.01;7.14;5.91;3.78;3.29;1.24;2.61;2.5;8.23;3.38
NO2;uur;µg/m³;2024-04-16T06:00:00+01:00;2024-04-16T07:00:00+01:00;4.99;5.4;4.92;11.05;5.73;2.42;3.64;7.83;19.31;21.73;7.91;3.61;6.48;3.31;2.11;2.59;3.95;6.25;12.73;10.33;0.96;5.89;6.34;11.42;3.87;3.85;5.11;3.37;2.7;13.25;11.63;13.06;8.38;4.42;;4.12;15.69;8.25;5.11;3.9;1.82;3.02;3.16;29.21;6.46
NO2;uur;µg/m³;2024-04-16T07:00:00+01:00;2024-04-16T08:00:00+01:00;5.77;5.48;5.44;9.6;5.63;5.36;3.21;11.04;21.64;12.97;10.84;3.17;6.55;5.86;1.76;2.2;4.6;6.16;11.3;9.65;1.54;9.77;6.83;10.1;4.75;3.44;5.63;2.71;2.65;9.58;6.34;9.73;8.06;3.04;;5.09;20.22;12.71;5.61;3.79;1.64;3.31;4;38.21;5.13
NO2;uur;µg/m³;2024-04-16T08:00:00+01:00;2024-04-16T09:00:00+01:00;6.58;5.57;6.22;8.1;6.47;6.35;2.54;10.27;12.34;15.13;9.66;3.85;4.8;4.3;1.57;2.45;4.15;5.46;9.75;6.69;1.46;10.1;6.85;9.15;4.84;3.39;5.49;1.76;2.64;8.98;6.63;9.76;6.61;3.25;;4.54;19.78;9.74;5.99;2.37;1.89;3.95;2.98;21.4;3.78
NO2;uur;µg/m³;2024-04-16T09:00:00+01:00;2024-04-16T10:00:00+01:00;5.51;3.21;5.93;8.63;6.84;5.84;2.4;11.04;12.33;11.52;7.95;2.77;4.8;3.01;1.32;1.79;4.37;5.85;10.62;7.45;1.25;9.72;6.5;9.08;5.02;2.8;7.07;1.02;3.94;6.01;8.78;12.48;5.35;2.45;;5.86;15.25;9.15;2.68;2.48;1.25;4.16;2.44;22.22;3.25
NO2;uur;µg/m³;2024-04-16T10:00:00+01:00;2024-04-16T11:00:00+01:00;3.1;3.52;4.91;7.95;6.5;6.99;2.62;10.68;9.48;11.18;8.99;3;4.71;3.34;1.37;2.48;4.21;6.78;10.49;7.83;1.2;10.93;7.08;9.63;5.33;3.07;5.68;0.89;4;6.15;14.81;12.03;4.34;2.73;;;13.54;8.82;1.94;2.22;1.42;4.12;2.13;20.02;2.27
NO2;uur;µg/m³;2024-04-16T11:00:00+01:00;2024-04-16T12:00:00+01:00;3.2;2.92;4.32;8.67;5.91;5.45;;9.18;10.62;11.3;9.71;3.61;5.2;4.95;1.63;2.28;4.7;7.64;9.57;8.12;1.62;10.69;6.81;10.98;5.21;2.51;8.66;0.46;4.75;4.7;10.61;11.14;4.02;3.82;;;18.04;7.89;1.92;1.18;1.28;3.74;2.01;12.68;2.03
NO2;uur;µg/m³;2024-04-16T12:00:00+01:00;2024-04-16T13:00:00+01:00;3.87;3.76;3.73;8.33;5.31;4.8;;11.18;12.37;9.51;9.22;4.86;4.01;4.06;1.93;3.45;7.59;7.71;11.57;10.73;1.94;11.44;7.74;11.4;5.35;2.83;5.82;0.48;5.37;5.06;9.14;14.53;4.07;4;;;18.27;11.39;1.91;1.66;1.16;2.37;2.1;11.87;1.15
NO2;uur;µg/m³;2024-04-16T13:00:00+01:00;2024-04-16T14:00:00+01:00;4.34;3.6;4.85;10;5.69;6.91;2.96;11.49;16.35;12.86;13.36;6.04;4.19;7.81;1.93;2.84;8.54;10.07;13.13;9.68;2.3;11.94;8.9;12.9;6.9;3.08;12.87;0.77;7.16;7.95;14.42;15.03;5.8;5.54;;;16.3;7.42;1.66;1.21;1.73;3.02;2.77;13.84;1.79
NO2;uur;µg/m³;2024-04-16T14:00:00+01:00;2024-04-16T15:00:00+01:00;3.87;2.08;5.13;19.42;8.64;8.36;3.53;12.54;18.85;14.2;12.58;7.48;6.97;7.79;2.04;;8.49;11.69;8.97;9.43;2.5;12.97;11.81;16.07;8.32;2.81;15.38;1.22;9.97;4.58;8.73;24.07;4.14;6.65;;;29.88;10.4;1.48;1.47;1.81;2.52;2.87;16.78;2.12
NO2;uur;µg/m³;2024-04-16T15:00:00+01:00;2024-04-16T16:00:00+01:00;6.02;3.57;4.9;12.04;8.1;6.27;3.33;12.06;9.16;15.8;10.95;8.42;6.17;8.52;2.84;;8.9;11.65;8.93;11.32;1.43;17.17;14.84;19.2;11.68;2.58;22.67;1.38;7;5.94;11.17;23.07;4.93;6.14;;3.68;25.85;8.37;1.67;2.1;1.57;2.55;2.82;14.03;2.32
NO2;uur;µg/m³;2024-04-16T16:00:00+01:00;2024-04-16T17:00:00+01:00;8;2.99;5.65;12.19;7.72;7.53;4.8;14.85;24.2;12.57;10.12;8.19;5.82;7.53;4.04;5.5;7.95;16.43;11.98;10.26;1.36;14.66;13.59;25.82;10.53;2.68;10.19;1.09;10.87;8.14;20.5;23.54;6.95;8.26;;3.54;29.03;8.27;2.22;1.61;1.84;2.72;2.58;12.49;1.57
NO2;uur;µg/m³;2024-04-16T17:00:00+01:00;2024-04-16T18:00:00+01:00;8.8;3.47;6.08;9.29;7.5;5.53;5.18;12.47;15.92;20.23;13.56;15.4;5.49;10.84;3.68;6.4;4.91;8.55;15.87;14.56;1.86;6.93;6.45;12.86;5.38;2.19;10.57;1.06;4.33;3.2;7.49;11.76;3.22;6.94;4.92;4.45;33.55;13.1;2.67;1.08;2.23;2.26;3.18;9.2;1.42
NO2;uur;µg/m³;2024-04-16T18:00:00+01:00;2024-04-16T19:00:00+01:00;6.45;3.93;7.5;11.42;8.93;7.89;8.28;14.32;13.95;19.28;15.34;6.51;5.57;9;2.98;7.46;4.91;5.99;6.82;8.29;2.56;6.96;5.33;11.5;5.67;3.18;12.21;1.56;4.41;2.79;5.78;20.51;2.87;3.85;5.6;2.57;28.24;12.37;2.38;1.26;1.7;2.04;3.02;8.56;1.53
NO2;uur;µg/m³;2024-04-16T19:00:00+01:00;2024-04-16T20:00:00+01:00;4.83;4.12;5.05;12.35;6.44;10.08;5.94;17.16;19.34;10.99;7.81;6.57;7.95;16.58;3.55;6.35;5.76;7.35;8.41;9.9;1.03;9.57;7.25;12.11;6.97;2.67;9.74;2.17;5.94;2.87;6.79;22.49;3.15;4.32;5.63;3.08;23.86;10.68;1.94;2.21;2.36;2.14;3.13;11.45;2.22
NO2;uur;µg/m³;2024-04-16T20:00:00+01:00;2024-04-16T21:00:00+01:00;5.36;5.3;3.17;12.81;4.45;6.53;6.48;19.89;24.45;11.56;9.57;8.15;9.23;18.03;3.21;13.71;4.7;8.13;11.5;8.72;1.45;7.92;6.18;12.64;6.38;2.83;10.81;1.33;8.3;4.79;10.31;22.08;4.97;7.31;4.91;3.55;23.81;11.05;2.38;2.12;2.18;2.31;2.85;16.44;2.64
NO2;uur;µg/m³;2024-04-16T21:00:00+01:00;2024-04-16T22:00:00+01:00;5.3;5.06;5.11;12.35;3.97;6.19;6.71;14.03;20.38;8.25;5.88;8.33;7.32;11.72;3.14;6.31;4.79;8.27;12.05;9.14;1.35;8.27;5.71;18.48;5.3;2.43;11.84;1.18;9.94;5.72;9.43;21.74;6.04;7.38;3.82;3.2;16.57;9.51;2.32;1.94;3.18;2.18;2.5;12.61;3.06
NO2;uur;µg/m³;2024-04-16T22:00:00+01:00;2024-04-16T23:00:00+01:00;5.93;4.78;8.21;13.51;7.79;6.33;7.24;11.84;16.5;8.71;6.18;8.46;6.44;8.32;2.84;8.89;4;8.67;16.46;8.72;0.93;8.84;5.89;14.83;4.26;3.25;18.98;1.81;13.04;4.73;7.29;21.94;5.21;11.66;5.27;4.18;22.91;10.56;3.36;2.26;2.27;2.33;4.69;8.94;2.94
NO2;uur;µg/m³;2024-04-16T23:00:00+01:00;2024-04-17T00:00:00+01:00;4.41;4.58;8.9;7.53;5.2;6.43;8.46;14.58;19.85;12.54;11.67;9.95;5.55;11.13;2.42;11.21;3.65;;14.35;10.31;1.74;8.44;5.21;15.5;4.43;2.93;19.2;1.13;20.57;7.45;10.16;17.11;5.94;9.23;3.91;4.65;17.42;18.9;4.43;2.29;2.03;3.08;3.13;7.17;3.13
NO2;uur;µg/m³;2024-04-17T00:00:00+01:00;2024-04-17T01:00:00+01:00;4.94;6.35;11.92;9.43;4.96;7.05;9.5;11.53;15;24.5;13.02;15.64;5.93;3.62;2.29;5.96;2.47;;12.01;14.85;0.98;3.33;3.6;23.5;3.04;2.33;14.87;3.49;8.98;13.28;25.36;18.87;10.08;7.93;4.44;4.16;12.1;9.6;4.25;2.97;1.63;2.69;2.72;4.55;2.65
NO2;uur;µg/m³;2024-04-17T01:00:00+01:00;2024-04-17T02:00:00+01:00;4.94;6.59;5.62;7.11;4.78;8.22;7.55;9.85;14.44;24.82;18.99;10.14;5.82;5.52;1.86;3.43;2.99;;11.61;14.14;0.72;3.49;4.31;6.21;2.79;1.5;4.57;3.47;4.65;31.69;29.89;16.41;20.95;5.94;5.09;5.23;16.8;14.08;3.85;3.58;1.03;2.49;1.8;5.48;3.93
NO2;uur;µg/m³;2024-04-17T02:00:00+01:00;2024-04-17T03:00:00+01:00;6.48;5.58;4.26;7.86;6.57;9.13;4.12;11.38;12.76;21.66;20.81;4.38;6.34;10.65;2.16;4.62;1.92;;7.92;6.96;0.88;3.39;5.39;7.03;2.72;1.76;2.54;2.03;1.05;11.2;13.08;7.72;10.55;2.73;10.78;4.06;10.39;11.16;4.26;2.68;0.77;2.76;1.72;3.48;1.57
NO2;uur;µg/m³;2024-04-17T03:00:00+01:00;2024-04-17T04:00:00+01:00;6.51;10.38;4.28;10.91;8.15;10.09;4.08;15.2;11.4;13.74;8.93;5.37;7.69;15.15;2.42;3.5;2.31;;10.28;4.54;1.1;4.18;3.61;8.38;2.72;2.05;4.86;1.81;2.87;11.34;12.38;8.49;7.56;2.7;14.03;4.16;11.71;9.63;4.15;2.05;0.8;1.98;1.65;3.69;1.88
NO2;uur;µg/m³;2024-04-17T04:00:00+01:00;2024-04-17T05:00:00+01:00;14.4;12.18;6.23;19.66;7.93;9.46;4.67;15.47;14.87;17.87;11.59;5.12;7.56;7.38;1.61;4.22;2.44;;13.34;9.21;0.74;5.7;7.16;20.51;4.16;2.55;3.03;1.45;9.29;5.79;10.01;20.58;5.23;3.52;11.04;4.07;19.22;14.72;6.18;1.81;0.82;1.74;2.01;3.37;2.45
NO2;uur;µg/m³;2024-04-17T05:00:00+01:00;2024-04-17T06:00:00+01:00;13.53;10.49;11.53;22.91;12.57;6.32;6.19;13.72;20.77;39.5;25.01;10.04;5.73;7.37;3.12;5.7;4.14;;18.32;40.5;1.41;8.59;12.11;25.51;5.51;3.51;4.95;1.85;3.92;26.22;16.79;37.33;8.41;5.85;8.2;8.48;26.42;15.88;7.07;4.48;0.97;1.68;1.63;5.99;2.95
